place,place_address,station_name,station_address,distance
Instalación Deportiva Municipal Básica Parque de San Isidro - Gorrión,CALLE GORRION 36,Bicipark Recuerdo,"Calle Hiedra, 26",4915665.47
Instalación Deportiva Municipal Básica Parque de San Isidro - Vicente Quesada,CALLE VICENTE QUESADA Parque de San Isidro,Bicipark Recuerdo,"Calle Hiedra, 26",4915740.05
Instalación Deportiva Municipal Básica Parque de Skateboard Ignacio Echeverría,PASEO CHOPERA 4,Bicipark Recuerdo,"Calle Hiedra, 26",4915099.5
Instalación Deportiva Municipal Básica Parque de Villa Rosa,CALLE EL PEDERNOSO 19,Bicipark Recuerdo,"Calle Hiedra, 26",4922672.79
Instalación Deportiva Municipal Básica Parque de la Alcazaba,AVENIDA EL FERROL 1,Bicipark Recuerdo,"Calle Hiedra, 26",4924105.54
Instalación Deportiva Municipal Básica Parque de la Cornisa,CALLE ROSARIO 5,Bicipark Recuerdo,"Calle Hiedra, 26",4917017.95
Instalación Deportiva Municipal Básica Parque de la Ventilla,CALLE VIA LIMITE 101,Bicipark Recuerdo,"Calle Hiedra, 26",4923939.13
Instalación Deportiva Municipal Básica Parque de las Cruces,AVENIDA POBLADOS S/N,Bicipark Recuerdo,"Calle Hiedra, 26",4913719.91
Instalación Deportiva Municipal Básica Parque de las Cruces I,CALLE ROMPEDIZO 15,Bicipark Recuerdo,"Calle Hiedra, 26",4913812.89
Instalación Deportiva Municipal Básica Parque de las Cruces II,CALLE VIDAUBA 3,Bicipark Recuerdo,"Calle Hiedra, 26",4914425.51
Instalación Deportiva Municipal Básica Parque del Oeste,PASEO CAMOENS S/N,Bicipark Recuerdo,"Calle Hiedra, 26",4919356.53
Instalación Deportiva Municipal Básica Parque la Milanera (La Coma),CALLE RAMON GOMEZ DE LA SERNA 22,Bicipark Recuerdo,"Calle Hiedra, 26",4925403.57
Instalación Deportiva Municipal Básica Paseo del Polideportivo,CALLE VIVERO DE LA PILARICA 3,Bicipark Recuerdo,"Calle Hiedra, 26",4915981.36
Instalación Deportiva Municipal Básica Patrimonio Humanidad,CALLE PATRIMONIO DE LA HUMANIDAD  Frente al número 15. Parc. 3.12.3 del P.A.U. de Carabanchel,Bicipark Recuerdo,"Calle Hiedra, 26",4912027.19
Instalación Deportiva Municipal Básica Peonías - José Miguel Vicens,CALLE PEONIAS 2,Bicipark Recuerdo,"Calle Hiedra, 26",4920814.87
Instalación Deportiva Municipal Básica Piedrahíta,"CALLE PIEDRAHITA  c/v Real Madrid, 36",Bicipark Recuerdo,"Calle Hiedra, 26",4913543.89
Instalación Deportiva Municipal Básica Pinar de la Elipa,CALLE JOSE LUIS DE ARRESE S/N,Bicipark Recuerdo,"Calle Hiedra, 26",4917741.74
Instalación Deportiva Municipal Básica Pinos de Osuna,CALLE PINOS DE OSUNA 1,Bicipark Recuerdo,"Calle Hiedra, 26",4920621.87
Instalación Deportiva Municipal Básica Pirineos,CALLE PIRINEOS S/N frente a Francisco de Diego,Bicipark Recuerdo,"Calle Hiedra, 26",4922352.69
Instalación Deportiva Municipal Básica Pista Deportiva P.A.R. La Alcazaba,INST. DEPORTIVA BASICA SINESIO DELGADO 26,Bicipark Recuerdo,"Calle Hiedra, 26",4923135.76
Instalación Deportiva Municipal Básica Pista Deportiva Palas del Rey,CALLE PALAS DE REY s/n c/v Frómista,Bicipark Recuerdo,"Calle Hiedra, 26",4927045.03
Instalación Deportiva Municipal Básica Pista Deportiva Parque Miguel Aracil,CALLE JOAQUIN LORENZO 39,Bicipark Recuerdo,"Calle Hiedra, 26",4924275.57
Instalación Deportiva Municipal Básica Pista Deportiva Parque de Begoña,AVENIDA LLANO CASTELLANO 1,Bicipark Recuerdo,"Calle Hiedra, 26",4925010.91
Instalación Deportiva Municipal Básica Pista P.A.R. Moralzarzal,CALLE MORALZARZAL 88,Bicipark Recuerdo,"Calle Hiedra, 26",4926347.63
Instalación Deportiva Municipal Básica Pista de Patinaje Anfevi,CALLE HACIENDA DE PAVONES 127,Bicipark Recuerdo,"Calle Hiedra, 26",4915758.67
Instalación Deportiva Municipal Básica Pista de Patinaje Avenida Niza,AVENIDA NIZA s/n c/v Travesía de Carlos II,Bicipark Recuerdo,"Calle Hiedra, 26",4918065.83
Instalación Deportiva Municipal Básica Pista de Petanca Centro de Mayores La Vaguada,AVENIDA MONFORTE DE LEMOS 36,Bicipark Recuerdo,"Calle Hiedra, 26",4924631.94
Instalación Deportiva Municipal Básica Pista de Petanca Parque Fuencarral,CALLE AFUERAS A VALVERDE 2,Bicipark Recuerdo,"Calle Hiedra, 26",4926696.47
Instalación Deportiva Municipal Básica Pista de Petanca de Islas Jarvi,CALLE CASTIELLO DE JACA 3,Bicipark Recuerdo,"Calle Hiedra, 26",4926781.51
Instalación Deportiva Municipal Básica Pista de Skate,CALLE CAPITAN BLANCO ARGIBAY S/N,Bicipark Recuerdo,"Calle Hiedra, 26",4923587.91
Instalación Deportiva Municipal Básica Pistas de Petanca Dehesa de la Villa,CALLE FRANCOS RODRIGUEZ 1,Bicipark Recuerdo,"Calle Hiedra, 26",4921898.93
Instalación Deportiva Municipal Básica Plan Parcial,CALLE PLAN PARCIAL 3,Bicipark Recuerdo,"Calle Hiedra, 26",4912762.04
Instalación Deportiva Municipal Básica Playa de Bolnuevo,CALLE PLAYA DE BOLNUEVO 1,Bicipark Recuerdo,"Calle Hiedra, 26",4923300.29
Instalación Deportiva Municipal Básica Plaza Arturo Barea,PLAZA Arturo Barea ,Bicipark Recuerdo,"Calle Hiedra, 26",4917336.3
Instalación Deportiva Municipal Básica Plaza Colonia Oroquieta,CARRETERA ANDALUCIA S/N C/V CARRETERA VILLAVERDE A VALLECAS,Bicipark Recuerdo,"Calle Hiedra, 26",4910534.84
Instalación Deportiva Municipal Básica Plaza Fonsagrada,PLAZA FONSAGRADA 6,Bicipark Recuerdo,"Calle Hiedra, 26",4924459.33
Instalación Deportiva Municipal Básica Plaza Munguía,PLAZA MUNGUIA 1 Poblado dirigido Orcasitas,Bicipark Recuerdo,"Calle Hiedra, 26",4912758.15
Instalación Deportiva Municipal Básica Plaza Vallandes,CALLE CALESAS 4,Bicipark Recuerdo,"Calle Hiedra, 26",4914898.65
Instalación Deportiva Municipal Básica Plaza de Arteijo,PLAZA ARTEIJO 10,Bicipark Recuerdo,"Calle Hiedra, 26",4924477.8
Instalación Deportiva Municipal Básica Plaza de Bami - Benidorm,CALLE JOSE VILLENA  esq. Benidorm - Plaza de Bami,Bicipark Recuerdo,"Calle Hiedra, 26",4918914.21
Instalación Deportiva Municipal Básica Plaza de María Soledad Torres Acosta,PLAZA María Soledad Torres Acosta ,Bicipark Recuerdo,"Calle Hiedra, 26",4917336.3
Instalación Deportiva Municipal Básica Plaza de Sestao,PLAZA SESTAO 1,Bicipark Recuerdo,"Calle Hiedra, 26",4912652.66
Instalación Deportiva Municipal Básica Plaza de la Orotava,PLAZA LA OROTAVA 1,Bicipark Recuerdo,"Calle Hiedra, 26",4918861.97
Instalación Deportiva Municipal Básica Plaza del Campillo de Mundo Nuevo,PLAZA Campillo del Mundo Nuevo ,Bicipark Recuerdo,"Calle Hiedra, 26",4917336.3
Instalación Deportiva Municipal Básica Pobladura del Valle,CALLE POBLADURA DEL VALLE s/n c/v Amposta,Bicipark Recuerdo,"Calle Hiedra, 26",4917970.58
Instalación Deportiva Municipal Básica Poeta Esteban Villegas,CALLE POETA ESTEBAN DE VILLEGAS 4,Bicipark Recuerdo,"Calle Hiedra, 26",4916679.91
Instalación Deportiva Municipal Básica Polígono 20 - Padre Claret,CALLE PADRE CLARET 18,Bicipark Recuerdo,"Calle Hiedra, 26",4921058.26
Instalación Deportiva Municipal Básica Polígono de las Rosas,CALLE HELSINKI 8 c/v Oslo,Bicipark Recuerdo,"Calle Hiedra, 26",4917958.02
Instalación Deportiva Municipal Básica Polígono de África,CALLE VILLAESCUSA 56,Bicipark Recuerdo,"Calle Hiedra, 26",4917550.01
Instalación Deportiva Municipal Básica Pradillo,CALLE PRADILLO 23,Bicipark Recuerdo,"Calle Hiedra, 26",4921066.83
Instalación Deportiva Municipal Básica Pueblo Nuevo II,CALLE ASCAO  esq. Luis Ruiz,Bicipark Recuerdo,"Calle Hiedra, 26",4918793.25
Instalación Deportiva Municipal Básica Puente Ventas,CALLE VIRGEN DE LA PAZ 7 y 9,Bicipark Recuerdo,"Calle Hiedra, 26",4919099.7
Instalación Deportiva Municipal Básica Puerto Balbarán,CALLE PUERTO DE BALBARAN 4,Bicipark Recuerdo,"Calle Hiedra, 26",4913150.46
Instalación Deportiva Municipal Básica Puerto Corlite,CALLE PUERTO DE CORLITE 7,Bicipark Recuerdo,"Calle Hiedra, 26",4913963.04
Instalación Deportiva Municipal Básica Puerto Lumbreras,CALLE PUERTO DE LUMBRERAS,Bicipark Recuerdo,"Calle Hiedra, 26",4913159.44
Instalación Deportiva Municipal Básica Puerto Monasterio (cubierta de P.A.R.),CALLE PUERTO DEL MONASTERIO 17,Bicipark Recuerdo,"Calle Hiedra, 26",4914948.74
Instalación Deportiva Municipal Básica Puerto Rico,CALLE PUERTO RICO 54 c/v Guatemala,Bicipark Recuerdo,"Calle Hiedra, 26",4922188.76
Instalación Deportiva Municipal Básica Puerto Rico - C.D. Alzola,CALLE GAINZA 20,Bicipark Recuerdo,"Calle Hiedra, 26",4912571.43
Instalación Deportiva Municipal Básica Puerto Velate,CALLE PUERTO DE VELATE 9,Bicipark Recuerdo,"Calle Hiedra, 26",4913713.19
Instalación Deportiva Municipal Básica Puerto de Béjar,CALLE PUERTO DE BEJAR 7,Bicipark Recuerdo,"Calle Hiedra, 26",4914444.06
Instalación Deportiva Municipal Básica Puerto de Costabona,CALLE PUERTO DE COSTABONA 7,Bicipark Recuerdo,"Calle Hiedra, 26",4913902.32
Instalación Deportiva Municipal Básica Pádel - Madrid Las Tablas,AVENIDA CAMINO DE SANTIAGO 25,Bicipark Recuerdo,"Calle Hiedra, 26",4927015.01
Instalación Deportiva Municipal Básica Quinta de Los Molinos I,"CALLE ALCALA 535,c/vAvenida25Septiembre",Bicipark Recuerdo,"Calle Hiedra, 26",4919880.13
Instalación Deportiva Municipal Básica Quinta de Los Molinos II,"CALLE IQUITOS 1c/vcalleAlcalá,535",Bicipark Recuerdo,"Calle Hiedra, 26",4919820.52
Instalación Deportiva Municipal Básica Ramírez de Prado,CALLE RAMIREZ DE PRADO 2,Bicipark Recuerdo,"Calle Hiedra, 26",4915685.06
Instalación Deportiva Municipal Básica Ramón Gómez de la Serna,CALLE RAMON GOMEZ DE LA SERNA 22 c/v Valle de Pinares Llanos y Riscos de Polanco,Bicipark Recuerdo,"Calle Hiedra, 26",4925403.57
Instalación Deportiva Municipal Básica Ramón Pérez de Ayala,CALLE RAMON PEREZ DE AYALA 80,Bicipark Recuerdo,"Calle Hiedra, 26",4915460.04
Instalación Deportiva Municipal Básica Rancho del Cordobés,CALLE PINSAPO 3,Bicipark Recuerdo,"Calle Hiedra, 26",4912281.75
Instalación Deportiva Municipal Básica Recinto Ferial San Antonio de la Florida,GLORIETA SAN ANTONIO DE LA FLORIDA S/N en el Recinto Ferial,Bicipark Recuerdo,"Calle Hiedra, 26",4918863.94
Instalación Deportiva Municipal Básica Ricardo Damas,CALLE RICARDO DAMAS 4,Bicipark Recuerdo,"Calle Hiedra, 26",4914138.89
Instalación Deportiva Municipal Básica Rodríguez Sahagún (Campo de Fútbol),PASEO DIRECCION 302,Bicipark Recuerdo,"Calle Hiedra, 26",4923559.93
Instalación Deportiva Municipal Básica Rodríguez Sahagún I (Capitán Blanco Argibay),CALLE CAPITAN BLANCO ARGIBAY 173,Bicipark Recuerdo,"Calle Hiedra, 26",4923672.85
Instalación Deportiva Municipal Básica Rodríguez Sahagún II (Los Pinos),CALLE SINESIO DELGADO 30,Bicipark Recuerdo,"Calle Hiedra, 26",4923949.01
Instalación Deportiva Municipal Básica Ronda Sur,RONDA SUR 231 c/v Barros,Bicipark Recuerdo,"Calle Hiedra, 26",4912635.48
Instalación Deportiva Municipal Básica Rosa Jardón,CALLE ROSA JARDON 11,Bicipark Recuerdo,"Calle Hiedra, 26",4922850.12
Instalación Deportiva Municipal Básica San Anselmo,CALLE SAN ANSELMO 8,Bicipark Recuerdo,"Calle Hiedra, 26",4913913.78
Instalación Deportiva Municipal Básica San Aureliano,CALLE SAN AURELIANO s/n,Bicipark Recuerdo,"Calle Hiedra, 26",4909607.03
Instalación Deportiva Municipal Básica San Benigno,CALLE SAN BENIGNO 3,Bicipark Recuerdo,"Calle Hiedra, 26",4916651.91
Instalación Deportiva Municipal Básica San Cristóbal de Los Ángeles II,CALLE GODELLA 48,Bicipark Recuerdo,"Calle Hiedra, 26",4909498.95
Instalación Deportiva Municipal Básica San Cristóbal de Los Ángeles III,CALLE MONCADA 123,Bicipark Recuerdo,"Calle Hiedra, 26",4909089.77
Instalación Deportiva Municipal Básica San Juan Bautista - Cidamón,CALLE AGASTIA  esq. Cidamón,Bicipark Recuerdo,"Calle Hiedra, 26",4921180.97
Instalación Deportiva Municipal Básica San Lamberto,CALLE SAN LAMBERTO 20 P.A.R.,Bicipark Recuerdo,"Calle Hiedra, 26",4917847.9
Instalación Deportiva Municipal Básica San Pascual,CALLE ESTEBAN MORA S/N esq. Derechos Humanos,Bicipark Recuerdo,"Calle Hiedra, 26",4919750.87
Instalación Deportiva Municipal Básica San Pol,CALLE SAN POL DE MAR 7,Bicipark Recuerdo,"Calle Hiedra, 26",4918670.29
Instalación Deportiva Municipal Básica Sanchinarro I,CALLE INFANTA CATALINA MICAELA 33,Bicipark Recuerdo,"Calle Hiedra, 26",4925358.74
Instalación Deportiva Municipal Básica Sanchinarro II,CALLE INFANTA CATALINA MICAELA 23,Bicipark Recuerdo,"Calle Hiedra, 26",4925068.82
Instalación Deportiva Municipal Básica Sanchinarro III,CALLE MARIA TUDOR 10,Bicipark Recuerdo,"Calle Hiedra, 26",4925856.33
Instalación Deportiva Municipal Básica Sanchinarro IV,AVENIDA NICETO ALCALA ZAMORA 12,Bicipark Recuerdo,"Calle Hiedra, 26",4925240.68
Instalación Deportiva Municipal Básica Sanchorreja,CALLE SANCHORREJA 8,Bicipark Recuerdo,"Calle Hiedra, 26",4916558.39
Instalación Deportiva Municipal Básica Santa Ana I,CALLE HOSPITALET DE LLOBREGAT 11 c/v Travesía Hospitalet de Llobregat,Bicipark Recuerdo,"Calle Hiedra, 26",4926266.6
Instalación Deportiva Municipal Básica Santa Ana II,PASEO ALAMEDILLAS 2,Bicipark Recuerdo,"Calle Hiedra, 26",4926656.55
Instalación Deportiva Municipal Básica Santa Hortensia,CALLE SANTA HORTENSIA 34,Bicipark Recuerdo,"Calle Hiedra, 26",4920418.62
Instalación Deportiva Municipal Básica Santa Marca,CALLE PRADILLO 23,Bicipark Recuerdo,"Calle Hiedra, 26",4921066.83
Instalación Deportiva Municipal Básica Santa Petronila,CARRETERA ANDALUCIA S/N SANTA PETRONILA,Bicipark Recuerdo,"Calle Hiedra, 26",4910060.28
Instalación Deportiva Municipal Básica Santa Rita,CALLE ALBA DE TORMES 2,Bicipark Recuerdo,"Calle Hiedra, 26",4913888.98
Instalación Deportiva Municipal Básica Santa Virgilia,CALLE SANTA VIRGILIA 17,Bicipark Recuerdo,"Calle Hiedra, 26",4923891.12
Instalación Deportiva Municipal Básica Santuario de Valverde (Montecarmenlo),AVENIDA SANTUARIO DE VALVERDE 41,Bicipark Recuerdo,"Calle Hiedra, 26",4927688.12
Instalación Deportiva Municipal Básica Sepúlveda,CALLE SEPULVEDA 220,Bicipark Recuerdo,"Calle Hiedra, 26",4916152.42
Instalación Deportiva Municipal Básica Seseña,"CALLE SESEÑA 2 c/v Calle Valmojado, 2",Bicipark Recuerdo,"Calle Hiedra, 26",4916037.28
Instalación Deportiva Municipal Básica Sierra Elvira,CALLE SIERRA ELVIRA 37 Posterior,Bicipark Recuerdo,"Calle Hiedra, 26",4916104.56
Instalación Deportiva Municipal Básica Sierra del Valle,CALLE ARROYO DEL OLIVAR 96,Bicipark Recuerdo,"Calle Hiedra, 26",4914506.4
Instalación Deportiva Municipal Básica Sinesio Delgado,CALLE ISLA DE OZA 61,Bicipark Recuerdo,"Calle Hiedra, 26",4923081.08
Instalación Deportiva Municipal Básica Soto Hidalgo,CALLE RIAÑO 1,Bicipark Recuerdo,"Calle Hiedra, 26",4921697.89
Instalación Deportiva Municipal Básica Talbot,CALLE TALBOT 3,Bicipark Recuerdo,"Calle Hiedra, 26",4912153.32
Instalación Deportiva Municipal Básica Telémaco,CALLE TELEMACO s/n,Bicipark Recuerdo,"Calle Hiedra, 26",4920622.08
Instalación Deportiva Municipal Básica Tercio Terol,CALLE CHINDASVINTO  c/v Tulga,Bicipark Recuerdo,"Calle Hiedra, 26",4915486.4
Instalación Deportiva Municipal Básica Torrelaguna (La Colina),CALLE TORRELAGUNA  esq. Normas,Bicipark Recuerdo,"Calle Hiedra, 26",4921432.87
Instalación Deportiva Municipal Básica Tres Olivos I Pádel,CALLE CUEVA DE MONTESINOS 27,Bicipark Recuerdo,"Calle Hiedra, 26",4926729.13
Instalación Deportiva Municipal Básica Tres Olivos II,AVENIDA CAMPO DE CALATRAVA 3 c/v Alonso Quijano y Afueras a Valverde,Bicipark Recuerdo,"Calle Hiedra, 26",4926917.88
Instalación Deportiva Municipal Básica Tribaldos I,CALLE TRIBALDOS 37 junto a la iglesia,Bicipark Recuerdo,"Calle Hiedra, 26",4922798.12
Instalación Deportiva Municipal Básica Tribaldos II,CALLE TRIBALDOS 34,Bicipark Recuerdo,"Calle Hiedra, 26",4922841.1
Instalación Deportiva Municipal Básica Trinquete,CALLE VELACHO BAJO 3,Bicipark Recuerdo,"Calle Hiedra, 26",4923554.45
Instalación Deportiva Municipal Básica UVA Pan Bendito,UVA PAN BENDITO ,Bicipark Recuerdo,"Calle Hiedra, 26",4913409.57
Instalación Deportiva Municipal Básica UVA de Vallecas,CALLE MONTE DE MONTJUICH 9 C/ Sierra Gorda,Bicipark Recuerdo,"Calle Hiedra, 26",4913038.15
Instalación Deportiva Municipal Básica Urbanización Arroyo del Santo,AVENIDA PRUNOS 100,Bicipark Recuerdo,"Calle Hiedra, 26",4921196.21
Instalación Deportiva Municipal Básica Urbis,AVENIDA DOCTOR GARCIA TAPIA 117 esquina Avd. Moratalaz,Bicipark Recuerdo,"Calle Hiedra, 26",4916629.74
Instalación Deportiva Municipal Básica Valdebebas,CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 25,Bicipark Recuerdo,"Calle Hiedra, 26",4925282.45
Instalación Deportiva Municipal Básica Valdebernardo,CALLE CORDEL DE PAVONES 9,Bicipark Recuerdo,"Calle Hiedra, 26",4915249.36
Instalación Deportiva Municipal Básica Valdelasierra,CALLE VALDELASIERRA 7,Bicipark Recuerdo,"Calle Hiedra, 26",4915656.98
Instalación Deportiva Municipal Básica Valderriba,AVENIDA GRAN VIA DEL ESTE 14,Bicipark Recuerdo,"Calle Hiedra, 26",4915193.84
Instalación Deportiva Municipal Básica Valderromán,CALLE VALDERROMAN 22,Bicipark Recuerdo,"Calle Hiedra, 26",4923853.6
Instalación Deportiva Municipal Básica Valdetorres,"CALLE VALDETORRES DE JARAMA 29 Estrecho Ormuz, 6",Bicipark Recuerdo,"Calle Hiedra, 26",4923222.01
Instalación Deportiva Municipal Básica Valdeyeros,CALLE ROSALIA DE CASTRO 77,Bicipark Recuerdo,"Calle Hiedra, 26",4925369.69
Instalación Deportiva Municipal Básica Valle Inclán,CALLE VALLE INCLÁN  C/V Aldeanueva de la Vera,Bicipark Recuerdo,"Calle Hiedra, 26",4914038.42
Instalación Deportiva Municipal Básica Vereda de Ganapanes,CALLE BECERREA 4 c/v Sinesio Delgado,Bicipark Recuerdo,"Calle Hiedra, 26",4923841.16
Instalación Deportiva Municipal Básica Via Lusitana,CALLE VIA LUSITANA 19 Parque Sur,Bicipark Recuerdo,"Calle Hiedra, 26",4913578.92
Instalación Deportiva Municipal Básica Villa de Pons - Avenida de San Luis,AVENIDA SAN LUIS 23,Bicipark Recuerdo,"Calle Hiedra, 26",4923411.0
Instalación Deportiva Municipal Básica Villabona,CALLE VILLABONA 4,Bicipark Recuerdo,"Calle Hiedra, 26",4912508.08
Instalación Deportiva Municipal Básica Villalonso,CALLE VILLALONSO 8,Bicipark Recuerdo,"Calle Hiedra, 26",4910329.27
Instalación Deportiva Municipal Básica Virgen de la Estrella,PLAZUELA VIRGEN DE LA ESTRELLA 1,Bicipark Recuerdo,"Calle Hiedra, 26",4916541.32
Instalación Deportiva Municipal Básica Virgen del Cortijo - A.D. Oña Sanchinarro,CALLE OÑA 18,Bicipark Recuerdo,"Calle Hiedra, 26",4925483.76
Instalación Deportiva Municipal Básica Vital Aza,CALLE VITAL AZA  esq. Ezequiel Solana,Bicipark Recuerdo,"Calle Hiedra, 26",4918821.31
Instalación Deportiva Municipal Básica Yeserías I,PASEO YESERIAS 1,Bicipark Recuerdo,"Calle Hiedra, 26",4916009.36
Instalación Deportiva Municipal Básica Zazuar,CALLE ZAZUAR 1 c/v Avda. Mediterráneo,Bicipark Recuerdo,"Calle Hiedra, 26",4913183.57
Instalación Deportiva Municipal Básica de Ribadeo y Verín,PLAZAS INTERIORES ENTRE PLAZA RIBADEO 1 Y PLAZA VERIN,Bicipark Recuerdo,"Calle Hiedra, 26",4924516.92
Instalación Deportiva Municipal Básica del Poblado Dirigido (Olesa de Montserrat),AVENIDA CARDENAL HERRERA ORIA 108,Bicipark Recuerdo,"Calle Hiedra, 26",4925833.45
Instalación Deportiva Municipal Básica paseo de la Vaguada,PASEO VAGUADA 13,Bicipark Recuerdo,"Calle Hiedra, 26",4924807.09
Instalación Deportiva Municipal Básica poblado de Santa Ana,CALLE Braille 15,Bicipark Recuerdo,"Calle Hiedra, 26",4926267.09
Instalación Deportiva Municipal Canal de Remo Puente de la Princesa,PASARELA SUR DEL PUENTE DE LA PRINCESA ,Bicipark Recuerdo,"Calle Hiedra, 26",4914521.63
Instalación Deportiva Municipal Embajadores M-30,CALLE PUERTO DE LA CRUZ VERDE 29,Bicipark Recuerdo,"Calle Hiedra, 26",4913981.0
Instalación Deportiva Municipal Nave de Terneras,PASEO CHOPERA 10,Bicipark Recuerdo,"Calle Hiedra, 26",4915099.5
Instalación Deportiva Municipal Parque Calle Vado,CALLE ANTONIO LOPEZ C/V CALLE VADO 189 c/v Vado,Bicipark Recuerdo,"Calle Hiedra, 26",4914239.16
Instalación Deportiva Municipal Parque Lineal del Manzanares - Victoriano González,CALLE EMBAJADORES 324,Bicipark Recuerdo,"Calle Hiedra, 26",4912810.64
Instalación Deportiva Municipal Puente de Praga,AVENIDA MANZANARES 176,Bicipark Recuerdo,"Calle Hiedra, 26",4915369.39
Instalación Deportiva Municipal Pádel  Marqués de Monistrol,CALLE RIBERA DEL MANZANARES 1,Bicipark Recuerdo,"Calle Hiedra, 26",4918488.89
Instalación Deportiva Municipal Rocódromo 'Roc 30',AVENIDA MANZANARES 108,Bicipark Recuerdo,"Calle Hiedra, 26",4915909.89
Instalación deportiva municipal básica Campo de Fútbol Gabriel Fernández,CALLE CUART DE POBLET 6,Bicipark Recuerdo,"Calle Hiedra, 26",4915939.59
Parque Lineal UZI 0.06 Arroyofresno,CALLE MARIA DE MAEZTU 1,Bicipark Recuerdo,"Calle Hiedra, 26",4925749.14
Pista de Patinaje Paco de Lucía,AUDITORIO PACO DE LUCIA ,Bicipark Recuerdo,"Calle Hiedra, 26",4914719.16
Pista de petanca Centro de Mayores La Vaguada,AVENIDA MONFORTE DE LEMOS 36,Bicipark Recuerdo,"Calle Hiedra, 26",4924657.92
